22153,30493,4,1352851547.0
400,23788,3,1384186934.0
26059,14501,2,1344696368.0
922,19957,5,1366679377.0
10265,2394,5,1289185814.0
22942,23904,5,1380385411.0
21630,9689,4,1290009530.0
6559,25130,5,1375122951.0
1210,19501,3,1367044470.0
551,23941,5,1388340922.0
3419,752,5,1387334623.0
21330,2900,5,1324606763.0
28123,3296,5,1271686292.0
27118,510,3,1362371123.0
2623,9103,5,1373489939.0
23332,13652,3,1374774763.0
22964,19712,2,1360091707.0
24852,15027,4,1387596171.0
2494,11983,4,1383251963.0
27853,22078,3,1394583705.0
7298,22607,1,1298049537.0
30608,22740,3,1378580432.0
29543,11443,5,1380499071.0
22429,12662,5,1347460281.0
11464,10601,5,1351733047.0
30177,31589,3,1336407890.0
9696,2966,3,1354830301.0
1336,31035,5,1295973921.0
25708,4343,4,1335805415.0
3880,14938,4,1188239325.0
26749,27710,5,1342758701.0
4171,27395,2,1374534281.0
17095,20185,4,1354328342.0
19852,17339,3,1361296538.0
1948,19351,3,1333598605.0
2553,30586,5,1384302898.0
9953,7713,4,1366572511.0
9290,24780,1,1378947463.0
28788,31575,5,1390032904.0
20255,30343,2,1370143224.0
22309,20709,5,1374370295.0
8261,3030,4,1370653746.0
772,29177,4,1353039950.0
20147,10121,5,1333588876.0
16704,31227,4,1368905065.0
15295,22309,4,1356477904.0
21750,24450,2,1297061105.0
30114,19238,4,1354581332.0
22337,10365,4,1323122182.0
25406,3281,4,1359395738.0
27763,19222,4,1343087289.0
25034,31743,4,1366894591.0
28341,28696,3,1381525086.0
5020,19410,4,1387835061.0
30367,15879,1,1334345978.0
11245,10083,4,1314836414.0
12611,22283,4,1379982600.0
4654,352,5,1393587350.0
1860,21056,4,1286030759.0
16027,14077,5,1299168973.0
4950,9273,5,1289884589.0
17918,28664,4,1368228461.0
17232,27267,1,1192154443.0
24950,9162,2,1358131700.0
29102,22156,4,1344900138.0
17499,2747,2,1343754882.0
18410,12078,2,1362784825.0
14888,2355,5,1375685315.0
74,25534,5,1368043482.0
7740,6312,5,1327270953.0
13152,3549,2,1389907806.0
27123,19786,3,1381860911.0
3340,4662,5,1316572020.0
11169,26982,5,1329945844.0
22125,4770,3,1329329312.0
26623,28979,5,1349216897.0
3519,17023,3,1366070687.0
9666,21134,5,1373433031.0
7845,26700,5,1302477869.0
11697,27978,5,1381717363.0
4289,20304,3,1295832969.0
28355,15709,5,1363045178.0
7798,1753,5,1356624361.0
26760,12572,5,1395285129.0
27159,13892,3,1379039143.0
24476,8281,5,1338526775.0
7628,20134,5,1345690404.0
12447,9756,5,1348358400.0
3093,31163,5,1318671089.0
25557,30238,5,1335412498.0
2067,11356,4,1391461292.0
22230,986,5,1344728993.0
10156,2881,4,1364580163.0
12962,20558,4,1371691859.0
28678,1061,1,1378341928.0
10977,10976,1,1376695438.0
21669,20308,5,1374679038.0
24433,7165,4,1348270571.0
22332,11177,3,1312163987.0
189,2533,1,1379209248.0
16106,31761,2,1383256698.0
30461,18746,4,1353198953.0
14879,21450,5,1385311116.0
8319,1572,4,1326957855.0
30546,6136,4,1378350778.0
21125,15099,5,1353113772.0
23161,7869,5,1377049353.0
5750,17012,3,1289897149.0
24092,18954,3,1326568451.0
29879,2641,4,1338441875.0
13677,10000,5,1372000826.0
17051,24445,5,1322422400.0
26615,19427,5,1377806507.0
27846,7690,4,1344817716.0
23335,27385,4,1348436053.0
3249,28523,5,1378675419.0
14161,16293,5,1370132235.0
30526,17561,2,1352984332.0
10961,2832,5,1298504388.0
29480,25302,3,1292511839.0
6847,29387,5,1309845832.0
16056,19985,5,1323228072.0
5772,23608,5,1381611079.0
14003,14206,5,1373150212.0
29761,16501,5,1350566769.0
20102,9872,4,1380579915.0
23684,12622,4,1352770470.0
19900,27759,3,1357653923.0
12785,25925,5,1377966070.0
370,28561,5,1394505892.0
24119,20903,3,1376425211.0
13226,13268,5,1297729118.0
23401,28086,5,1343438440.0
18404,5717,4,1353613944.0
29106,8954,3,1316735643.0
28555,4144,5,1345323694.0
2095,11389,4,1357577243.0
4940,17221,3,1291756092.0
7033,12136,5,1383370909.0
6010,13921,4,1315611770.0
3648,6057,4,1349587239.0
16084,31016,4,1340074367.0
5439,16343,5,1392294417.0
16020,30106,5,1341103735.0
30371,20303,4,1372992410.0
124,10900,5,1291941365.0
13462,26527,4,1385662004.0
10515,15540,4,1224346975.0
18535,4569,5,1380655840.0
10694,23877,4,1353792206.0
2008,1445,5,1344930630.0
6402,26930,2,1364417466.0
4919,5119,1,1270308924.0
20073,20628,5,1372022905.0
20081,3169,5,1378164850.0
14833,14417,4,1295396730.0
7940,12289,5,1371905094.0
2588,9023,2,1347173215.0
26535,8409,3,1333137327.0
7996,1107,2,1322503159.0
24411,31806,5,1359606374.0
8692,12890,3,1321937310.0
19826,21837,3,1368982314.0
4058,6277,4,1393708922.0
19995,19632,5,1362955105.0
11732,10257,5,1338549748.0
28569,13412,3,1351653624.0
15355,27148,3,1352669375.0
22192,8232,1,1322068721.0
7270,22936,5,1382635660.0
9940,6904,5,1340149878.0
14037,23824,1,1280468497.0
28243,15685,2,1366827787.0
18625,16805,2,1291507442.0
25474,17214,3,1352241953.0
19803,13889,3,1362524896.0
26598,28501,5,1310415551.0
5024,19196,5,1374413310.0
30361,23427,5,1352514396.0
18429,4010,1,1384311315.0
369,10978,5,1328386036.0
14464,24829,4,1392903995.0
21517,1655,3,1362964929.0
21852,29467,5,1292252776.0
5540,1006,5,1382824047.0
21461,10224,5,1391387075.0
3874,4174,2,1392571564.0
27852,13419,5,1370628525.0
1210,16546,2,1373529174.0
8579,30392,3,1334694767.0
26668,18274,2,1380495888.0
18713,23061,4,1395536567.0
5572,29148,5,1371141879.0
13084,17403,5,1368386747.0
21808,1756,5,1377375127.0
13198,13425,4,1392183524.0
24610,25193,5,1337832370.0
14216,19690,4,1378859408.0
19987,3177,1,1379900965.0
3601,31296,5,1394053433.0
21001,10697,3,1382534864.0
4630,18144,5,1391275416.0
20469,2011,3,1351036800.0
8585,4149,5,1340741189.0
17704,14648,3,1368831259.0
16964,24014,5,1357689112.0
28103,1667,5,1393773452.0
25001,8688,5,1365649813.0
29833,26658,4,1373476507.0
11910,17773,5,1338749107.0
29384,11546,4,1326529038.0
1293,7371,3,1362804798.0
9261,16823,4,1360514215.0
18507,18473,5,1260853740.0
3039,25968,4,1354082650.0
8725,489,5,1346038353.0
3799,21214,4,1384842943.0
41,6009,5,1362692883.0
29798,21671,4,1332013154.0
11238,16908,5,1359128669.0
25734,24305,2,1377361211.0
24263,22988,2,1312770835.0
5581,4982,5,1096502400.0
29353,13175,5,1318239418.0
5095,19071,5,1380672406.0
7345,9577,4,1365271838.0
25046,15742,3,1348958229.0
26732,31115,4,1346300180.0
26887,31750,5,1348272000.0
18741,31136,4,1348461706.0
13461,31299,4,1366586670.0
1426,16545,2,1368713278.0
29774,5856,5,1388606008.0
13886,11,5,1375061344.0
10689,13710,2,1359807859.0
17026,14034,5,1366497868.0
7542,10738,4,1384981561.0
23995,29569,4,1360535229.0
27546,8768,4,1367442143.0
20075,30187,5,1375419551.0
17467,11385,5,1380829162.0
12700,21695,2,1392745516.0
1372,19802,5,1369090949.0
2696,14607,5,1317162554.0
22720,26823,4,1298683122.0
26043,10711,5,1304177087.0
2194,14048,4,1300214072.0
26505,11529,3,1311959565.0
18737,26910,5,1360892802.0
11732,15098,5,1289568720.0
15013,9044,5,1377034613.0
5830,2243,2,1308538435.0
7085,6058,4,1335562309.0
1937,242,5,1347418277.0
3308,6847,5,1346432837.0
5595,30733,4,1292891395.0
1366,680,2,1341841155.0
8414,12641,5,1369932271.0
22447,24479,4,1353786104.0
18102,350,5,1370322129.0
6218,31730,2,1365913050.0
23782,23372,5,1338508800.0
28631,20654,2,1364229561.0
15498,19355,4,1339288863.0
18396,7393,5,1289905489.0
12843,21729,5,1370836566.0
15896,30184,5,1342129741.0
28618,8801,5,1385512663.0
40,4533,5,1065484800.0
30170,26336,2,1372718502.0
8116,16595,4,1338730768.0
30306,20496,2,1372245080.0
16886,7601,5,1338949037.0
20469,26838,5,1351036800.0
20417,27958,4,1359949303.0
22510,4782,4,1353513705.0
27400,21750,5,1321384021.0
1270,16308,5,1365731119.0
13264,3038,4,1382040456.0
13123,23649,5,1391194108.0
2272,2799,2,1392831447.0
14624,27223,5,1296349470.0
15240,3099,3,1339822087.0
3981,1756,5,1296677840.0
29933,1689,5,1379439638.0
6072,19854,5,1393124765.0
24637,3190,4,1362799529.0
4348,12925,5,1353033086.0
1490,29409,5,1376094419.0
16604,15495,1,1382239577.0
21968,28461,4,1326478764.0
320,2054,1,1386577510.0
3771,17666,3,1361235991.0
5140,9534,5,1321374442.0
8001,10463,5,1360729410.0
9703,25750,5,1290826580.0
10175,10458,2,1342629823.0
22308,29228,3,1392518814.0
5794,18123,5,1335291774.0
18690,18466,4,1342897312.0
28275,3947,5,1384445433.0
29516,31441,2,1392056134.0
829,12871,3,1390767441.0
4092,3423,5,1354454629.0
30370,29746,5,1352421906.0
7229,12672,5,1344476040.0
27259,17902,5,1378948898.0
12665,29604,5,1395269314.0
13453,26984,1,1377317128.0
11936,22856,5,1394499721.0
24185,8018,5,1345227529.0
14136,25715,5,1348278705.0
2849,7087,1,1383506171.0
19210,28742,4,1361247619.0
3602,5224,5,1339459415.0
8836,27968,5,1338507037.0
898,11012,5,1311179431.0
12134,13421,5,1372446862.0
23170,4172,5,1373297147.0
26172,28280,5,1199754869.0
7386,30589,3,1358029458.0
28912,1767,5,1362605733.0
15951,13493,2,1382480797.0
6882,25297,5,1346924716.0
15958,11863,3,1350147693.0
18491,26864,5,1390793739.0
26404,27242,5,1395369854.0
7016,17469,4,1338765837.0
3093,15639,5,1318580222.0
5279,21215,5,1370827775.0
29653,29365,5,1312484329.0
26561,31286,4,1344305989.0
12122,30777,1,1321309891.0
12214,5627,5,1342410231.0
23243,8559,2,1373070525.0
29516,13015,5,1384624850.0
21321,28807,4,1365223334.0
8498,7440,5,1378169961.0
8319,29214,4,1307550199.0
11150,13248,4,1307249724.0
25466,23661,4,1362621054.0
10103,7193,4,1356563901.0
23646,20229,4,1368556270.0
29092,29384,5,1388388322.0
9028,3331,5,1376715845.0
14451,21758,3,1372037161.0
12478,2573,4,1350259824.0
27484,3353,4,1366674631.0
19338,24246,5,1312848000.0
26006,25345,4,1333138507.0
5105,9516,4,1390686792.0
17253,4686,3,1358976503.0
21130,25926,5,1343662301.0
22129,26062,2,1349743423.0
19555,28521,1,1295388346.0
26020,26410,5,1343267780.0
29602,28564,5,1343426705.0
22850,28945,4,1394853522.0
19325,15811,3,1377474263.0
7792,12507,4,1359423775.0
26754,11452,3,1381669418.0
28921,9463,3,1368547418.0
1557,10381,5,1343760347.0
13690,25714,3,1371337576.0
25743,7000,2,1364761389.0
14250,18914,5,1292725210.0
10335,28972,5,1392776936.0
26590,30217,5,1382315016.0
13465,5333,5,1338498714.0
23202,29617,5,1331097441.0
9980,9331,4,1377383869.0
17662,7965,3,1339293806.0
26525,20533,5,1388349713.0
9322,27254,5,1329412523.0
12592,9876,1,1373688708.0
21265,3844,4,1343267970.0
10311,23936,5,1379488417.0
9939,11889,4,1357158698.0
21812,24054,4,1347408000.0
16431,22685,5,1364746123.0
11384,16032,4,1294947224.0
30519,18970,1,1387498922.0
24717,28509,4,1339216630.0
20313,20584,4,1355078750.0
10866,3714,3,1366146213.0
7807,15908,4,1279438725.0
601,10528,4,1311894211.0
7675,14013,5,1357324580.0
2473,25934,4,1235019713.0
13164,14202,2,1297913575.0
11807,20872,5,1378377961.0
3537,24297,5,1345758554.0
20888,3249,2,1348185600.0
601,23698,5,1320111787.0
18855,27762,5,1291091895.0
16061,6029,5,1383606755.0
17669,22475,4,1353250395.0
23970,9624,1,1378485016.0
24554,29038,5,1358291279.0
3049,23666,5,1383946110.0
1485,8778,5,1337360181.0
27453,24709,4,1324605706.0
15098,15614,5,1382670004.0
20163,25891,5,1393395298.0
24656,27813,3,1308260334.0
28355,7607,4,1307496141.0
19855,19468,5,1380980562.0
23255,17063,3,1378330777.0
10525,18110,4,1365772765.0
27424,468,5,1388767422.0
7324,15976,5,1370923761.0
24482,6024,5,1395414696.0
20255,30612,4,1370152247.0
24153,2000,5,1381002854.0
16913,27365,2,1395081256.0
28183,4771,4,1353180133.0
24241,15536,3,1386619532.0
20257,23763,5,1394129919.0
26074,28672,4,1275801140.0
918,14503,4,1347408815.0
27140,30609,4,1395524576.0
28034,2455,5,1375536853.0
7562,22244,4,1353698601.0
2644,18734,4,1318196871.0
3582,30998,1,1309937237.0
6886,18521,3,1341010125.0
16403,19710,1,1385255258.0
19200,6559,1,1378537233.0
1019,1550,5,1347495542.0
3677,15337,5,1393111332.0
25942,10677,4,1367681047.0
16994,4309,4,1341422146.0
23245,27007,5,1322515811.0
16898,11862,4,1300846615.0
14471,9090,5,1295746452.0
10775,10940,5,1334587166.0
5833,28919,4,1381712861.0
13224,1640,4,1380554359.0
8911,884,4,1367415184.0
22934,10010,5,1393216838.0
12367,2080,5,1389590398.0
24971,24654,5,1374939324.0
817,4693,4,1354210624.0
9436,24818,1,1380025882.0
4846,9105,5,1338560531.0
29011,1175,5,1361203999.0
10901,26515,5,1357677735.0
10778,31238,4,1325189714.0
27779,9167,4,1365310748.0
26453,29067,5,1374178926.0
6278,21140,1,1373438359.0
21847,2554,3,1344046527.0
18358,13170,5,1382896475.0
9151,27374,5,1342529985.0
24089,19827,4,1296078155.0
16407,21640,5,1292806069.0
5374,18072,4,1347902253.0
23565,7315,5,1349210215.0
13284,2925,5,1295042828.0
779,21573,2,1384298826.0
15420,10965,2,1391463690.0
6974,27315,2,1348094718.0
406,29404,5,1384210847.0
8848,29075,5,1340309760.0
19977,13284,3,1371660987.0
14439,29601,5,1387768863.0
13858,6147,1,1382540645.0
20877,18246,3,1357435542.0
5929,7365,3,1370555632.0
6229,11171,5,1356115565.0
23527,19598,5,1341256913.0
21766,22433,5,1368330120.0
23360,15905,5,1293727611.0
18169,26302,5,1367277012.0
10928,469,3,1349120047.0
6839,12822,1,1380681393.0
6439,11365,5,1374506616.0
8689,22193,5,1383494181.0
9859,26277,4,1369417753.0
8302,31556,4,1360789926.0
6549,14670,3,1369705827.0
16134,8137,4,1375075365.0
15283,1670,5,1365271153.0
16480,1214,4,1345139625.0
30648,15784,5,1341889219.0
20094,25868,3,1369324928.0
29585,31554,5,1388364125.0
4095,26110,5,1373870872.0
2525,30854,5,1375131009.0
28361,8018,4,1368141579.0
12400,31105,5,1350362558.0
21909,26220,5,1353783072.0
2534,30129,5,1337013221.0
13043,11897,5,1338927878.0
28528,5351,5,1371579642.0
2172,27974,3,1367388878.0
15866,18598,5,1368837759.0
22714,19938,5,1360892348.0
7488,9098,5,1376103805.0
10529,9224,1,1382734739.0
21934,15006,4,1353127988.0
1087,9950,5,1312761600.0
6351,25807,4,1368625414.0
19966,16109,3,1306290798.0
3003,12643,4,1395533975.0
25461,18445,4,1341714905.0
27345,17223,5,1383011112.0
20174,2680,4,1369085055.0
26961,7851,2,1375894116.0
27520,29098,4,1389128822.0
25323,10812,5,1336762746.0
5342,7133,5,1361501258.0
24181,2914,4,1345774745.0
21101,20818,2,1384012800.0
592,29222,2,1317252251.0
3558,4153,5,1328844111.0
19268,19737,5,1378404609.0
20001,22184,1,1389553378.0
11487,18491,5,1359332784.0
12337,29868,4,1262795961.0
6390,8175,5,1356660167.0
25651,17194,3,1385402546.0
1318,27007,5,1331525491.0
2353,15248,4,1332647702.0
21638,22745,3,1391347314.0
6256,8516,5,1316279641.0
15605,3510,3,1392659368.0
22990,22653,3,1389144300.0
20962,18167,5,1374069606.0
22487,26803,5,1324937840.0
26440,10435,5,1316018288.0
3099,7651,5,1377647499.0
12273,24513,5,1378058260.0
16634,9058,1,1312147161.0
759,581,4,1378240058.0
11451,2877,4,1371144838.0
4893,3515,5,1394543054.0
19573,30149,5,1381448324.0
9149,12261,5,1384290226.0
24853,4765,4,1379732888.0
30466,25514,4,1313957673.0
17141,17917,3,1367810324.0
17490,29286,4,1367496641.0
21391,13539,5,1376925243.0
27212,4100,5,1384623914.0
22016,28167,4,1358718485.0
15018,23810,4,1310463697.0
19714,2044,5,1340060725.0
2252,25280,1,1376345615.0
5086,29465,4,1344212022.0
16381,30581,4,1345215327.0
6284,19219,4,1325808000.0
11969,10425,3,1363582251.0
2936,30068,3,1362711705.0
5386,6469,5,1341266746.0
11256,3630,1,1391810393.0
17920,26435,4,1374119571.0
17955,16947,5,1329494241.0
24031,10934,5,1391977898.0
5932,1599,5,1371020536.0
19360,12876,4,1373060672.0
29885,20418,5,1362595489.0
5636,6109,4,1384103379.0
13778,25009,5,1333030098.0
19392,17638,5,1334529147.0
304,8140,5,1375127487.0
21508,26427,4,1311865452.0
22880,3265,5,1351645965.0
10125,19824,5,1392142629.0
18889,14555,2,1363217372.0
14065,7430,5,1341811923.0
18938,10671,1,1375227776.0
16101,11632,5,1310757350.0
9710,30224,4,1358909209.0
18117,23370,4,1369494029.0
5211,22817,5,1301465997.0
3368,25875,4,1350255717.0
22158,12325,3,1386333140.0
27593,7443,5,1364076367.0
16065,596,5,1341190783.0
4095,18188,4,1312245010.0
7213,4448,5,1334715025.0
7727,15518,5,1395526254.0
8562,6796,4,1383771550.0
52,825,5,1338393562.0
3348,31710,4,1359862427.0
15990,14842,5,1339704247.0
21079,13310,5,1363416523.0
6613,4173,4,1365288136.0
18322,11762,5,1345790438.0
15942,16505,4,1345861999.0
12233,15415,3,1392863592.0
10728,30013,5,1380041888.0
10841,9508,4,1329022104.0
3281,17149,4,1300710014.0
8319,19557,4,1323657209.0
19313,3991,5,1367718001.0
371,4187,5,1377981377.0
11998,22471,2,1367720742.0
27841,20737,5,1369808396.0
26723,2921,5,1289893035.0
27988,4779,4,1371058114.0
8639,4434,5,1374961523.0
8243,8588,1,1391642855.0
1724,23811,5,1366171533.0
16879,4618,1,1282522499.0
25135,30750,3,1384035271.0
25259,18876,4,1377991163.0
15222,28104,2,1353998945.0
28778,13486,5,1383784561.0
24540,3473,5,1347813618.0
22135,30979,4,1357575927.0
11793,21584,5,1375495652.0
10143,23087,5,1382634944.0
15932,17574,4,1343884961.0
3073,11994,4,1345121333.0
19330,14200,5,1371002964.0
12253,22109,5,1374797108.0
24891,12010,4,1376761881.0
6265,19686,5,1385846244.0
17165,30029,5,1338422379.0
24335,5227,1,1375226675.0
16936,27420,5,1352599940.0
14522,28735,3,1315742495.0
1911,25697,5,1395673041.0
6664,11879,5,1391195926.0
27745,19284,2,1372568143.0
16646,1241,4,1339037454.0
11095,132,5,1338521264.0
29241,10776,3,1394576697.0
29625,21056,2,1376973875.0
12779,7689,5,1352583781.0
21875,6203,5,1389529898.0
5335,18101,2,1369903893.0
9546,23602,1,1380221015.0
19365,24681,3,1371666229.0
10885,7556,1,1378150433.0
30490,23107,2,1392846910.0
15992,19386,5,1343950963.0
24090,540,3,1374455823.0
12937,26692,3,1374959674.0
8201,30252,1,1298771341.0
1100,26531,5,1341074675.0
23511,21757,5,1393533936.0
8644,20429,4,1297351018.0
5382,15851,5,1376061211.0
20993,8639,5,1297732822.0
22587,5403,4,1300254684.0
19718,10814,4,1359155275.0
25213,26513,3,1307113268.0
27296,25222,1,1386728784.0
16925,731,5,1359421524.0
12988,8479,5,1367608167.0
27096,16007,3,1382663963.0
22503,17488,3,1306711883.0
22125,24448,4,1329082427.0
4414,8653,3,1367197302.0
27189,16274,2,1377900112.0
22842,9174,5,1339887842.0
5580,29691,5,1364095784.0
23124,14713,3,1381600580.0
6863,15064,1,1388972086.0
8172,20070,2,1377926348.0
25644,5273,5,1390843792.0
29845,26188,3,1361062471.0
29939,5014,1,1387221106.0
17402,6031,5,1382279858.0
16626,8243,5,1324343338.0
13239,2943,5,1368321228.0
27732,13322,5,1342389509.0
22409,25764,4,1374169625.0
12036,15404,3,1326477756.0
1655,16290,4,1206666113.0
20722,28149,1,1378522813.0
26386,8780,5,1361117868.0
3939,15083,5,1352767758.0
25568,10278,5,1364903714.0
13288,14174,4,1326678350.0
920,24220,4,1376452152.0
25404,6110,5,1338707809.0
29175,23601,4,1380251109.0
8587,24918,1,1391443805.0
21968,29656,4,1329535422.0
15467,27920,4,1323993600.0
20773,5431,4,1392667773.0
17851,10197,4,1382140883.0
23292,8105,5,1391556125.0
26635,19161,5,1382039511.0
5176,13470,5,1377171593.0
26694,8423,4,1375811807.0
22899,514,3,1372417946.0
26626,25045,3,1362680779.0
12829,31740,5,1371397040.0
8049,23917,5,1349042696.0
28364,828,5,1393869958.0
21204,3540,1,1340865769.0
16279,508,5,1394162020.0
29948,15018,5,1326016118.0
16345,18853,4,1379469806.0
7982,31066,5,1395423455.0
21649,20208,5,1341286090.0
3842,28002,4,1372782611.0
8319,547,5,1329948321.0
7783,14920,1,1315348414.0
6010,13914,3,1331057821.0
26354,12410,5,1311982801.0
27460,18617,4,1368206630.0
15276,21070,5,1343971672.0
5461,21583,2,1309239771.0
29442,26935,4,1357936598.0
29252,22293,2,1299416543.0
18110,21153,2,1329674262.0
26981,20921,5,1340955065.0
18922,12797,1,1376951345.0
5091,11339,5,1345912054.0
8559,7028,2,1375247937.0
3848,17459,5,1378319312.0
10831,193,4,1326584238.0
5526,5854,3,1383501410.0
24204,1475,1,1383255091.0
28173,21557,2,1368257366.0
8698,26454,4,1387237323.0
25770,3985,5,1393140634.0
22125,16824,4,1328683433.0
1515,11625,5,1386789218.0
30247,23230,3,1371765893.0
7005,23129,3,1298236081.0
25996,4143,2,1389930014.0
16416,28128,5,1361257649.0
28757,21491,2,1358705030.0
9657,19271,3,1371428406.0
28572,1422,2,1377996659.0
7600,13239,2,1373156207.0
27497,1378,2,1380441343.0
11789,22063,4,1288165302.0
28705,15892,4,1340150406.0
21622,4372,5,1339479139.0
9912,25285,3,1375886333.0
29106,11628,2,1316735582.0
22146,12550,4,1381632131.0
15538,19148,5,1380201569.0
25970,9089,2,1365888615.0
14333,17708,4,1320635671.0
14172,26459,4,1382480367.0
19933,8709,5,1383234046.0
23777,24158,1,1384958810.0
8782,19505,5,1356991064.0
15162,21229,5,1301090647.0
8055,14245,4,1369168099.0
5477,1130,3,1352230361.0
11114,10180,5,1388169929.0
13398,11421,2,1334343070.0
14733,25248,4,1353620516.0
3523,23853,5,1363878737.0
6208,21199,4,1374707273.0
14143,28349,3,1369006088.0
7828,9394,2,1335192641.0
13244,17340,5,1354417322.0
5457,26332,5,1385219815.0
25322,23134,5,1332484705.0
25106,23462,3,1314746000.0
3122,2190,5,1369552183.0
20819,27225,5,1374325107.0
547,4399,4,1389936931.0
17677,10981,3,1343094433.0
9102,26154,5,1387161331.0
18325,22088,4,1346614003.0
7341,8612,5,1327268044.0
5592,21902,4,1359332014.0
2812,29695,5,1368883765.0
12924,13675,5,1341790543.0
2299,21712,1,1281637065.0
22589,17192,5,1376141812.0
1588,27552,4,1300053017.0
23338,29586,5,1344965765.0
2072,15739,3,1360024949.0
9064,23807,4,1228182125.0
13016,9307,4,1343346597.0
6789,25200,4,1368244542.0
14894,4542,3,1304632205.0
19809,10,5,1385261602.0
5227,363,2,1389498146.0
14234,8517,4,1366292176.0
2498,13715,4,1390019855.0
254,9057,3,1351614812.0
4188,1373,3,1339265633.0
24810,16467,5,1371236610.0
29719,22126,5,1291263541.0
18324,28640,4,1376600654.0
14522,13432,4,1293487650.0
3704,12519,5,1361334689.0
2876,17094,3,1353773936.0
13648,9183,5,1373222252.0
3950,27477,2,1319245079.0
19265,25439,3,1360892833.0
15738,21206,5,1366767069.0
4900,24980,5,1388424195.0
15143,22744,4,1391386915.0
6171,1872,4,1333937857.0
23612,10852,5,1301442724.0
721,6883,4,1390020320.0
3634,27926,3,1392185863.0
157,8134,5,1380547565.0
28740,8302,4,1368659528.0
25147,5041,4,1374595063.0
27157,18665,5,1383155778.0
9756,16853,3,1374477304.0
7464,10087,2,1387069277.0
9175,5978,2,1380458207.0
22790,29737,5,1375741919.0
12571,29289,1,1379684343.0
18213,1423,4,1377189065.0
14242,4036,5,1358698991.0
3917,886,4,1377023429.0
21424,29137,5,1390426316.0
13255,23855,4,1381956145.0
13045,12386,5,1297803873.0
24365,24536,3,1364571916.0
28358,6120,4,1342629044.0
1471,4914,1,1393786639.0
25209,30635,5,1382309415.0
26156,22781,5,1356920954.0
16567,20515,5,1389475811.0
12470,22079,5,1373061571.0
8524,19838,5,1344373234.0
23635,26188,5,1347926400.0
10161,26361,5,1388196108.0
12072,4967,4,1343347200.0
14988,4856,4,1393542300.0
9538,2933,5,1312330741.0
26455,26495,3,1365889242.0
24805,24704,3,1356643884.0
12348,2943,4,1326563759.0
14311,16326,2,1338482255.0
